t,G1,G2,G3,G4
15564.0,-0.13599171289926718,0.051974936070051096,-0.10473190722615669,0.012186284754851345
15576.0,-0.13678630427331442,0.05159447569911585,-0.10522162729170027,0.010513983329065075
15588.0,-0.13756999428215438,0.05121445924531584,-0.10570436763101347,0.008840854792240485
15600.0,-0.13834275969473878,0.05083492283072738,-0.10618014958427582,0.0071670230619440625
15612.0,-0.13910457830729564,0.05045590180254175,-0.10664899486516964,0.0054926127690664225
15624.0,-0.13985542893701228,0.050077430698596104,-0.10711092555408011,0.0038177492575370946
15636.0,-0.14059529141621271,0.04969954323462684,-0.10756596407842547,0.0021425585688133056
15648.0,-0.14132414658660145,0.049322272313260876,-0.10801413318250959,0.00046716741137378497
15660.0,-0.1420419762932377,0.048945650050762866,-0.10845545589122903,-0.0012082968812240813
15672.0,-0.14274876337820394,0.048569707814314786,-0.10888995547267158,-0.002883706397627786
15684.0,-0.14344449167428552,0.04819447626074469,-0.10931765540414011,-0.004558932694057892
15696.0,-0.14412914599921048,0.0478199853674969,-0.10973857934475091,-0.006233846830993423
15708.0,-0.14480271215098964,0.04744626444825203,-0.11015275111597381,-0.007908319396434257
15720.0,-0.14546517690461164,0.04707334214862961,-0.11056019468979336,-0.009582220514099758
15732.0,-0.14611652800986102,0.04670124642123448,-0.11096093418293633,-0.011255419838379424
15744.0,-0.1467567541894981,0.04633000448319204,-0.11135499385498636,-0.012927786540867781
15756.0,-0.14738584513666425,0.04595964276252045,-0.11174239810814889,-0.014599189295196918
15768.0,-0.148003791510325,0.04559018684161808,-0.1121231714867485,-0.01626949626719714
15780.0,-0.14861058492791882,0.04522166140648082,-0.11249733867501001,-0.017938575116102536
15792.0,-0.14920621795510178,0.04485409020899444,-0.11286492449211188,-0.01960629300988834
15804.0,-0.1497906840934024,0.044487496047070266,-0.11322595388383065,-0.021272516654498495
15816.0,-0.15036397776747354,0.04412190076403721,-0.11358045191035379,-0.02293711233347447
15828.0,-0.15092609431417625,0.04375732526522173,-0.11392844373012877,-0.024599945952086727
15840.0,-0.1514770299757365,0.043393789546683874,-0.11426995458003827,-0.02626088307905765
15852.0,-0.15201678189859325,0.04303131272914474,-0.11460500975277706,-0.027919788979580275
15864.0,-0.15254534813838025,0.04266991308953722,-0.11493363457297705,-0.029576528635432357
15876.0,-0.15306272766999726,0.042309608083375055,-0.11525585437420986,-0.03123096675106632
15888.0,-0.15356892040027628,0.04195041435305989,-0.11557169447927058,-0.03288296774790264
15900.0,-0.15406392717971687,0.041592347719931456,-0.1158811801859298,-0.034532395751887296
15912.0,-0.15454774980945693,0.04123542316080938,-0.11618433675956469,-0.0361791145810366
15924.0,-0.1550203910402099,0.040879654772463206,-0.11648118943283452,-0.03782298773980372
15936.0,-0.15548185456128052,0.04052505572944522,-0.11677176341110107,-0.03946387842563954
15948.0,-0.15593214497969943,0.04017163824174018,-0.11705608388095823,-0.041101649550430455
15960.0,-0.15637126779157678,0.039819413518615676,-0.11733417601838037,-0.04273616377620129
15972.0,-0.1567992293494923,0.03946839174396377,-0.11760606499287883,-0.04436728356133154
15984.0,-0.15721603683069993,0.039118582066530426,-0.11787177596474377,-0.04599487121126299
15996.0,-0.15762169821088312,0.03876999260605754,-0.11813133407380766,-0.04761878892678431
16008.0,-0.15801622224713543,0.03842263047389096,-0.11838476441988117,-0.04923889884364818
16020.0,-0.1583996184719866,0.03807650180440654,-0.11863209203667341,-0.050855063059333815
16032.0,-0.15877189719806495,0.037731611791995266,-0.1188733418622253,-0.0524671436457203
16044.0,-0.1591330695308907,0.03738796472755479,-0.11910853870939601,-0.05407500264959786
16056.0,-0.15948314738580707,0.03704556402857455,-0.1193377072396781,-0.05567850208559112
16068.0,-0.15982214350449736,0.036704412257958376,-0.1195608719427157,-0.05727750392761289
16080.0,-0.16015007146700055,0.03636451112856379,-0.11977805712265392,-0.05887187010508409
16092.0,-0.1604669456964597,0.03602586149279188,-0.1199892868912051,-0.06046146250885842
16104.0,-0.16077278145564947,0.035688463319093665,-0.12019458516638017,-0.062046143009414384
16116.0,-0.16106759483615,0.035352315659574585,-0.12039397567536375,-0.06362577348699892
16128.0,-0.1613514027424023,0.03501741661459388,-0.12058748196000026,-0.06520021587070082
16140.0,-0.16162422287347572,0.034683763301047346,-0.1207751273836416,-0.06676933218151358
16152.0,-0.16188607370510233,0.03435135183069756,-0.12095693513844814,-0.06833298457373208
16164.0,-0.1621369744735448,0.03402017730344933,-0.12113292825241058,-0.0698910353696368
16176.0,-0.1623769451615143,0.03369023381803732,-0.12130312959526816,-0.07144334708416769
16188.0,-0.1626060064851108,0.03336151449955856,-0.12146756188218151,-0.07298978243872938
16200.0,-0.16282417988004316,0.03303401154015219,-0.1216262476736733,-0.07453020436581238
16212.0,-0.16303148748547314,0.03270771624647532,-0.12177920937024347,-0.07606447600816758
16224.0,-0.1632279521247448,0.03238261908597793,-0.12192646920043189,-0.07759246071738042
16236.0,-0.16341359728376598,0.03205870972373231,-0.12206804920204083,-0.07911402205664109
16248.0,-0.16358844708946013,0.03173597704287523,-0.12220397119763399,-0.0806290238113625
16260.0,-0.1637525262919632,0.03141440914443961,-0.12233425676698931,-0.08213733000937852
16272.0,-0.16390586025462364,0.031093993326066056,-0.12245892722045684,-0.08363880495024649
16284.0,-0.16404847495509817,0.030774716043145668,-0.12257800357771186,-0.085133313241212
16296.0,-0.16418039699894665,0.03045656285959084,-0.12269150655589497,-0.08662071983611572
16308.0,-0.16430165364445792,0.030139518397928555,-0.12279945656955349,-0.08810089007318939
16320.0,-0.16441227283458829,0.029823566299207776,-0.12290187374240949,-0.08957368970831832
16332.0,-0.16451228322958034,0.029508689202056397,-0.12299877792832345,-0.09103898494172218
16344.0,-0.16460171423270373,0.029194868747236438,-0.12309018873657479,-0.0924966424377395
16356.0,-0.16468059600203883,0.028882085609713216,-0.12317612555538106,-0.09394652933904252
16368.0,-0.16474895944335535,0.028570319555351786,-0.12325660756782701,-0.09538851327775759
16380.0,-0.16480683618257091,0.0282595495148007,-0.12333165375611103,-0.09682246238637257
16392.0,-0.16485425852031274,0.027949753663804956,-0.1234012828928655,-0.0982482453109293
16404.0,-0.16489125937486337,0.027640909497779614,-0.12346551352157294,-0.0996657312279912
16416.0,-0.164917872222379,0.02733299388929181,-0.12352436393092799,-0.10107478986556045
16428.0,-0.1649341310440832,0.02702598312003297,-0.12357785212961378,-0.10247529152687945
16440.0,-0.1649400702889121,0.02671985288339281,-0.12362599582789903,-0.10386710711523504
16452.0,-0.16493572485703575,0.026414578259031287,-0.1236688124306908,-0.10525010815770224
16464.0,-0.1649211301054529,0.02611013366589141,-0.12370631904364238,-0.10662416682624899
16476.0,-0.16489632187238837,0.02580649280395203,-0.12373853249041868,-0.10798915595561279
16488.0,-0.16486133651351023,0.02550362859696771,-0.12376546933622062,-0.10934494905855086
16500.0,-0.16481621094086477,0.02520151314813222,-0.12378714591099625,-0.11069142034009812
16512.0,-0.1647609826553561,0.024900117718126367,-0.12380357832590203,-0.11202844471302256
16524.0,-0.1646956897655512,0.02459941273087301,-0.12381478247850333,-0.11335589781655966
16536.0,-0.16462037098906465,0.02429936780733447,-0.1238207740453918,-0.11467365603973562
16548.0,-0.1645350656369109,0.023999951822801305,-0.12382156846446044,-0.11598159654934237
16560.0,-0.16443981358499854,0.02370113297923638,-0.12381718091200823,-0.11727959732123738
16572.0,-0.16433465523948115,0.023402878882028005,-0.12380762628130507,-0.1185675371724959
16584.0,-0.16421963150339977,0.02310515661029639,-0.12379291916881323,-0.11984529579138364
16596.0,-0.16409478375084927,0.022807932771617002,-0.12377307387204897,-0.12111275376234255
16608.0,-0.16396015381216267,0.02251117353524176,-0.12374810439971337,-0.12236979258418726
16620.0,-0.16381578397011187,0.022214844641929056,-0.12371802449120106,-0.12361629468128695
16632.0,-0.16366171696383328,0.021918911392545655,-0.12368284763994454,-0.12485214340927862
16644.0,-0.16349799599500048,0.021623338620950196,-0.1236425871140694,-0.12607722305837907
16656.0,-0.16332466473027932,0.021328090658774827,-0.12359725596883345,-0.12729141885822556
16668.0,-0.16314176729544383,0.02103313130033991,-0.12354686704803657,-0.12849461698811956
16680.0,-0.16294934825933755,0.020738423775123152,-0.12349143297522966,-0.1296867045955294
16692.0,-0.1627474526093501,0.0204439307332745,-0.12343096613903742,-0.1308675698239244
16704.0,-0.16253612572325443,0.02014961424710346,-0.12336547867916872,-0.13203710184885903
16716.0,-0.16231541334417957,0.019855435828799076,-0.12329498247998148,-0.1331951909192033
16728.0,-0.16208536156554773,0.019561356462339734,-0.12321948917661715,-0.13434172839902095
16740.0,-0.1618460168308436,0.01926733664592807,-0.1231390101751779,-0.13547660680518667
16752.0,-0.16159742594951326,0.01897333644047445,-0.12305355668416357,-0.13659971983654615
16764.0,-0.1613396361259782,0.018679315519600646,-0.12296313975064901,-0.13771096239213096
16776.0,-0.16107269499481305,0.018385233217163732,-0.12286777029260382,-0.1388102305782757
16788.0,-0.16079665065266247,0.0180910485691712,-0.12276745911904602,-0.13989742170692376
16800.0,-0.1605115516772288,0.017796720347948054,-0.12266221693243996,-0.14097243428938747
16812.0,-0.1602174471258845,0.017502207087367813,-0.12255205431226014,-0.1420351680308851
16824.0,-0.15991438651075915,0.01720746709880577,-0.1224369816837702,-0.1430855238310505
16836.0,-0.15960241975258416,0.016912458478224823,-0.12231700928040748,-0.14412340379431857
16848.0,-0.15928159712086157,0.016617139105512983,-0.12219214711046572,-0.1451487112519115
16860.0,-0.1589519691717415,0.016321466637899303,-0.12206240493829987,-0.14616135079458303
16872.0,-0.15861358669632383,0.016025398499974242,-0.12192779228703532,-0.14716122831289863
16884.0,-0.15826650069048037,0.01572889187344774,-0.12178831846450622,-0.14814825104018406
16896.0,-0.1579107623529636,0.015431903690152281,-0.12164399260820583,-0.14912232759272892
16908.0,-0.15754642311243308,0.015134390631767768,-0.12149482373996742,-0.15008336800250294
16920.0,-0.15717353467747,0.014836309139173547,-0.1213408208182745,-0.1510312837393636
16932.0,-0.15679214909820033,0.014537615433173844,-0.1211819927763334,-0.15196598772209569
16944.0,-0.15640231882512537,0.01423826554668058,-0.12101834853734648,-0.15288739432007908
16956.0,-0.15600409675095608,0.013938215366503845,-0.12084989700400864,-0.15379541934936425
16968.0,-0.15559753622470504,0.01363742068103489,-0.12067664702571172,-0.15468998006800555
16980.0,-0.15518269103328716,0.013335837228703764,-0.1204986073526326,-0.15557099517543477
16992.0,-0.15475961535307656,0.01303342074150627,-0.12031578658933426,-0.1564383848195
17004.0,-0.1543283636806161,0.01273012697834551,-0.12012819316083032,-0.15729207061284908
17016.0,-0.1538889907564098,0.012425911744448513,-0.11993583530115298,-0.1581319756580777
17028.0,-0.1534415514973258,0.01212073089549524,-0.11973872106905756,-0.15895802457903138
17040.0,-0.1529861009512034,0.011814540327926677,-0.11953685838895418,-0.15977014355431227
17052.0,-0.15252269428221962,0.0115072959596404,-0.11933025510912268,-0.16056826034869082
17064.0,-0.152051386788583,0.011198953707368562,-0.11911891906523443,-0.1613523043388018
17076.0,-0.1515722339468087,0.010889469467994467,-0.11890285813614203,-0.16212220653101436
17088.0,-0.151085291470886,0.010578799110639393,-0.11868208028101226,-0.1628778995713126
17100.0,-0.1505906153714582,0.010266898484552185,-0.11845659355157129,-0.16361931774891866
17112.0,-0.15008826200042566,0.00995372344496023,-0.1182264060792862,-0.16434639699677903
17124.0,-0.14957828807006252,0.009639229895630083,-0.1179915260431954,-0.16505907489259525
17136.0,-0.14906075064191354,0.009323373843606948,-0.11775196162839338,-0.1657572906637096
17148.0,-0.1485357070879295,0.0090061114591196,-0.11750772098688854,-0.16644098519797867
17160.0,-0.14800321503279504,0.008687399132472132,-0.11725881221138143,-0.16711010106110744
17172.0,-0.1474633322906643,0.00836719352015871,-0.1170052433288751,-0.1677645825192026
17184.0,-0.1469161168105565,0.00804545157437736,-0.11674702231593781,-0.16840437556396912
17196.0,-0.14636162664225894,0.007722130553218827,-0.11648415713220446,-0.16902942793733916
17208.0,-0.14579991992935804,0.007397188012458963,-0.11621665576460713,-0.16963968915252653
17220.0,-0.14523105492925614,0.007070581783367053,-0.11594452627278909,-0.17023511050946313
17232.0,-0.14465509005339136,0.006742269943566211,-0.11566777682654866,-0.17081564510402958
17244.0,-0.14407208391597437,0.006412210789228752,-0.1153864157287218,-0.17138124783205386
17256.0,-0.14348209537758028,0.0060803628165222055,-0.11510045142087755,-0.17193187539031776
17268.0,-0.1428851835713587,0.005746684718327595,-0.11480989247351056,-0.17246748627746233
17280.0,-0.14228140790409735,0.0054111353992264185,-0.11451474756599711,-0.17298804079757057
17292.0,-0.1416708280307945,0.005073674008209802,-0.11421502546362444,-0.1734935010683716
17304.0,-0.14105350380819148,0.004734259985211663,-0.11391073499912387,-0.17398383103468942
17316.0,-0.14042949523821344,0.004392853115062675,-0.11360188506445201,-0.1744589964863
17328.0,-0.13979886241510397,0.0040494135812738224,-0.1132884846156116,-0.1749189650781438
17340.0,-0.1391616654894891,0.003703902012385063,-0.11297054268988771,-0.17536370635017504
17352.0,-0.13851796465875965,0.0033562795153411276,-0.11264806843184898,-0.17579319174417657
17364.0,-0.1378678201869077,0.0030065076930973844,-0.11232107112251906,-0.1762073946156035
17376.0,-0.1372112924497682,0.002654548646831305,-0.1119895602056456,-0.17660629023973537
17388.0,-0.13654844199522143,0.0023003649660955664,-0.11165354530599406,-0.17698985581279242
17400.0,-0.13587932960385174,0.0019439197124138906,-0.1113130362367445,-0.17735807044984653
17412.0,-0.13520401633484588,0.0015851764027886807,-0.11096804299580149,-0.17771091518203003
17424.0,-0.13452256354477898,0.0012240989992135165,-0.11061857575348613,-0.1780483729555549
17436.0,-0.13383503287277154,0.0008606519086905911,-0.11026464483607269,-0.1783704286344139
17448.0,-0.13314148619299407,0.0004947999958105128,-0.1099062607105476,-0.1786770690075304
17460.0,-0.13244198554294004,0.00012650860718497938,-0.10954343397565905,-0.1789682827998582
17472.0,-0.13173659304156918,-0.0002442563954973354,-0.10917617536289964,-0.17924406068585222
17484.0,-0.13102537081402044,-0.0006175285987914192,-0.10880449574886365,-0.17950439530311488
17496.0,-0.13030838093848596,-0.0009933410028764578,-0.10842840617792433,-0.1797492812640358
17508.0,-0.12958568542623847,-0.0013717259941689606,-0.10804791789190639,-0.17997871516385552
17520.0,-0.12885734623872247,-0.0017527153287692889,-0.10766304236184912,-0.1801926955846227
17532.0,-0.12812342533762328,-0.0021363401280503954,-0.10727379131638562,-0.18039122309567238
17544.0,-0.12738398475668572,-0.0025226308851628394,-0.10688017676182608,-0.18057430025220064
17556.0,-0.12663908667934617,-0.0029116174789641184,-0.10648221099062669,-0.18074193159397361
17568.0,-0.1258887935049953,-0.0033033291903353896,-0.10607990657724828,-0.18089412364604776
17580.0,-0.12513316788916387,-0.003697794715322505,-0.10567327636300022,-0.18103088492263492
17592.0,-0.12437227274856119,-0.004095042170128185,-0.10526233343379782,-0.18115222593412314
17604.0,-0.12360617122944446,-0.0044950990845648775,-0.10484709109633765,-0.18125815919608948
17616.0,-0.12283492664561273,-0.0048979923828388686,-0.10442756285864795,-0.18134869923826022
17628.0,-0.12205860239871497,-0.005303748353033509,-0.10400376242015555,-0.1814238626110681
17640.0,-0.12127726189719185,-0.005712392608907788,-0.10357570367444677,-0.1814836678878505
17652.0,-0.12049096849030391,-0.006123950049192311,-0.10314340072516903,-0.18152813566176085
17664.0,-0.11969978543037095,-0.006538444820144546,-0.10270686791259845,-0.1815572885378736
17676.0,-0.11890377587033037,-0.006955900286605856,-0.10226611984593906,-0.1815711511223722
17688.0,-0.11810300289633985,-0.007376339015279368,-0.10182117143500731,-0.18156975001171488
17700.0,-0.11729752958798012,-0.007799782771706029,-0.10137203791495919,-0.1815531137849509
17712.0,-0.11648741909314216,-0.008226252529882204,-0.1009187348591914,-0.1815212730017672
17724.0,-0.11567273470199592,-0.008655768491115481,-0.1004612781781939,-0.18147426020746035
17736.0,-0.1148535399049991,-0.009088350107007991,-0.09999968410535304,-0.18141210994416057
17748.0,-0.11402989842349069,-0.009524016100718149,-0.09953396917373998,-0.18133485876574076
17760.0,-0.11320187420718232,-0.009962784481034027,-0.09906415019002389,-0.18124254525242764
17772.0,-0.11236953139955172,-0.010404672545229015,-0.09859024421228492,-0.1811352100206159
17784.0,-0.11153293427836644,-0.010849696868897973,-0.09811226853748699,-0.18101289572398596
17796.0,-0.11069214718308681,-0.011297873283565107,-0.09763024070193714,-0.1808756470436896
17808.0,-0.10984723444288996,-0.011749216845314606,-0.0971441784948081,-0.1807235106677655
17820.0,-0.10899826031824827,-0.012203741799538056,-0.09665409998156166,-0.18055653526253843
17832.0,-0.10814528896569602,-0.012661461547749225,-0.09616002353171463,-0.18037477144090935
17844.0,-0.10728838443041983,-0.01312238862210377,-0.09566196784446246,-0.18017827173359552
17856.0,-0.10642761066570289,-0.013586534671820066,-0.09515995196645347,-0.1799670905691649
17868.0,-0.10556303157318292,-0.014053910463395318,-0.09465399529826886,-0.17974128426708427
17880.0,-0.10469471105432049,-0.014524525893788696,-0.09414411758928526,-0.17950091104524976
17892.0,-0.10382271306201975,-0.014998390013135039,-0.09363033892370771,-0.17924603104017492
17904.0,-0.10294710164214677,-0.015475511051578933,-0.09311267970279907,-0.17897670633491625
17916.0,-0.10206794095743904,-0.01595589644388673,-0.09259116062906589,-0.17869300098765806
17928.0,-0.10118529529031832,-0.016439552845806133,-0.09206580269719772,-0.17839498105321405
17940.0,-0.1002992290255287,-0.016926486137660228,-0.09153662719418014,-0.17808271459076233
17952.0,-0.09940980661742743,-0.01741670141310323,-0.09100365570792408,-0.17775627165375565
17964.0,-0.09851709254942637,-0.01791020295385374,-0.09046691014089973,-0.17741572426160568
17976.0,-0.09762115129407804,-0.018406994193992467,-0.08992641272351304,-0.17706114635663533
17988.0,-0.09672204728154696,-0.018907077679508028,-0.08938218602189198,-0.17669261375304945
18000.0,-0.09581984488197187,-0.019410455029776306,-0.08883425293643821,-0.17631020408652553
18012.0,-0.09491460840405161,-0.019917126907357294,-0.08828263669050403,-0.1759139967730131
18024.0,-0.09400640210876127,-0.02042709300094508,-0.0877273608119998,-0.17550407298339846
18036.0,-0.0930952902341172,-0.02094035202381893,-0.0871684491135735,-0.17508051563723517
18048.0,-0.09218133702491577,-0.021456901727214782,-0.08660592567829946,-0.17464340941450232
18060.0,-0.09126460676070049,-0.02197673892525747,-0.08603981485704294,-0.17419284078028222
18072.0,-0.09034516377591535,-0.022499859526018524,-0.08547014128088666,-0.1737288980142673
18084.0,-0.08942307246805944,-0.02302625856230536,-0.08489692988787499,-0.17325167123580926
18096.0,-0.0884983972922393,-0.023555930216123212,-0.0843202059589549,-0.1727612524161082
18108.0,-0.08757120274327483,-0.02408886783229152,-0.08373999515462661,-0.1722577353719326
18120.0,-0.08664155332890233,-0.02462506391910832,-0.08315632354251888,-0.17174121573934764
18132.0,-0.08570951353918448,-0.025164510136724903,-0.08256921760741828,-0.17121179093039576
18144.0,-0.08477514781771667,-0.025707197276443397,-0.08197870423905533,-0.17066956007949907
18156.0,-0.08383852053957082,-0.026253115235956057,-0.08138481069832872,-0.17011462398866514
18168.0,-0.0828996959993235,-0.02680225299625094,-0.08078756456828466,-0.16954708508082608
18180.0,-0.08195873841033709,-0.02735459860539187,-0.08018699370055378,-0.16896704736875626
18192.0,-0.08101571191416161,-0.027910139172778962,-0.0795831261698306,-0.16837461644340362
18204.0,-0.0800706805969704,-0.02846886087517421,-0.07897599024771136,-0.16776989948094712
18216.0,-0.07912370850871625,-0.0290307489732382,-0.07836561440294428,-0.1671530052634792
18228.0,-0.07817485968041786,-0.029595787835110555,-0.07775202732885614,-0.16652404420491956
18240.0,-0.07722419813567782,-0.030163960962132683,-0.07713525799194175,-0.1658831283723487
18252.0,-0.07627178789401408,-0.030735251011435313,-0.07651533569006698,-0.1652303714937488
18264.0,-0.07531769296551362,-0.03130963981084342,-0.07589229010591826,-0.1645658889459875
18276.0,-0.07436197733826609,-0.03188710836319654,-0.07526615134204069,-0.16388979772115006
18288.0,-0.07340470496158427,-0.032467636839370775,-0.07463694992797333,-0.1632022163740646
18300.0,-0.07244593972884182,-0.03305120456154363,-0.0740047167966456,-0.16250326495801243
18312.0,-0.07148574546369478,-0.03363778998009685,-0.07336948323471265,-0.1617930649582441
18324.0,-0.07052418591253776,-0.0342273706486415,-0.07273128081800265,-0.1610717392334422
18336.0,-0.06956132474450252,-0.034819923201792606,-0.07209014134707002,-0.1603394119735696
18348.0,-0.0685972255584982,-0.03541542333954365,-0.07144609679800436,-0.15959620867899563
18360.0,-0.06763195189513757,-0.03601384582061683,-0.0707991793000618,-0.1588422561611875
18372.0,-0.06666556725027199,-0.036615164465348314,-0.07014942114523619,-0.15807768256060656
18384.0,-0.06569813508652445,-0.03721935216691506,-0.06949685482717258,-0.157302617373769
18396.0,-0.06472971883973502,-0.03782638090838258,-0.06884151309976519,-0.15651719147950838
18408.0,-0.06376038191848633,-0.03843622178239188,-0.06818342904112602,-0.15572153715470166
18420.0,-0.06279018769655319,-0.03904884501038382,-0.06752263610749125,-0.15491578807200523
18432.0,-0.06181919949981751,-0.03966421995897863,-0.0668591681642892,-0.15410007927595964
18444.0,-0.060847480590492685,-0.040282315152254194,-0.06619305948730712,-0.15327454713830593
18456.0,-0.05987509415209255,-0.04090309827988556,-0.06552434473419551,-0.15243932929753623
18468.0,-0.05890210327830822,-0.041526536202118346,-0.06485305889359537,-0.15159456459069418
18480.0,-0.05792857096788099,-0.04215259495312184,-0.06417923722422707,-0.15074039298664965
18492.0,-0.056954560125940565,-0.042781239744306615,-0.06350291519814351,-0.1498769555293112
18504.0,-0.055980133570513485,-0.04341243496874086,-0.06282412846066679,-0.1490043942967525
18516.0,-0.05500535404144255,-0.04404614420703189,-0.06214291281483802,-0.148122852378628
18528.0,-0.054030284208176994,-0.044682330234199756,-0.06145930423180286,-0.1472324738703586
18540.0,-0.053054986673019604,-0.04532095502641369,-0.06077333888210435,-0.14633340387922764
18552.0,-0.05207952396745759,-0.04596197976618874,-0.06008505317798683,-0.14542578853541965
18564.0,-0.05110395854093586,-0.04660536484483788,-0.059394483814691354,-0.14450977500053386
18576.0,-0.050128352743451274,-0.04725106986160738,-0.058701667799756246,-0.14358551146720916
18588.0,-0.049152768805160285,-0.04789905361983065,-0.058006642463118846,-0.14265314714585686
18600.0,-0.048177268817333405,-0.04854927412138346,-0.057309445446242634,-0.1417128322375072
18612.0,-0.04720191471913303,-0.04920168856145597,-0.05661011467409406,-0.14076471789472972
18624.0,-0.046226768293738243,-0.04985625332596357,-0.05590868831810758,-0.1398089561748475
18636.0,-0.04525189117545162,-0.05051292399368901,-0.055205204760244916,-0.13884569999079033
18648.0,-0.04427734486699392,-0.05117165534449575,-0.054499702567469235,-0.1378751030647797
18660.0,-0.04330319076376427,-0.05183240137381991,-0.053792220482747,-0.1368973198887581
18672.0,-0.04232949017998574,-0.0524951153123712,-0.05308279743400094,-0.13591250569346533
18684.0,-0.041356304370832,-0.05315974964883033,-0.05237147255755911,-0.13492081642585305
18696.0,-0.04038369454508592,-0.053826256152579334,-0.05165828522885893,-0.13392240873264238
18708.0,-0.039411721864577025,-0.05449458589331969,-0.05094327509141728,-0.1329174399466687
18720.0,-0.038440447429260755,-0.055164689254880064,-0.05022648207574239,-0.1319060680724157
18732.0,-0.03746993224979446,-0.05583651594151788,-0.049507946402674675,-0.13088845176777247
18744.0,-0.03650023721218792,-0.056510014976384915,-0.04878770856979167,-0.12986475032030187
18756.0,-0.035531423040950035,-0.057185134693291347,-0.048065809323878474,-0.12883512361781224
18768.0,-0.03456355026768668,-0.057861822724177545,-0.047342289625924336,-0.1277997321143799
18780.0,-0.033596679211171036,-0.058540025985542476,-0.046617190616815185,-0.12675873679385846
18792.0,-0.03263086997266799,-0.059219690667323334,-0.045890553591492377,-0.1257122991331694
18804.0,-0.031666182447196746,-0.059900762227332024,-0.04516241998703108,-0.12466058106730821
18816.0,-0.03070267634810369,-0.06058318539341451,-0.044432831386520225,-0.12360374495719828
18828.0,-0.02974041123949004,-0.061266904174189694,-0.04370182953674475,-0.1225419535605494
18840.0,-0.028779446569302418,-0.06195186187779432,-0.04296945637444672,-0.12147537000502372
18852.0,-0.027819841695629875,-0.06263800113676364,-0.0422357540541304,-0.1204041577625015
18864.0,-0.026861655900030496,-0.0633252639362383,-0.04150076497033949,-0.11932848062317977
18876.0,-0.025904948384283033,-0.06401359164224957,-0.04076453176898378,-0.1182485026685936
18888.0,-0.024949778250298787,-0.06470292502694777,-0.04002709734513806,-0.11716438824326603
18900.0,-0.02399620446635158,-0.0653932042882534,-0.03928850482803277,-0.11607630192534471
18912.0,-0.023044285825585282,-0.06608436906239598,-0.038548797556905864,-0.11498440849705124
18924.0,-0.02209408090436646,-0.06677635842898026,-0.03780801905332485,-0.11388887291589884
18936.0,-0.021145648028136954,-0.06746911090938285,-0.037066212996136834,-0.11278986028738683
18948.0,-0.020199045250974195,-0.06816256446025463,-0.03632342320432731,-0.1116875358393376
18960.0,-0.019254330352381676,-0.06885665646454937,-0.03557969363105366,-0.11058206489738305
18972.0,-0.01831156085145196,-0.06955132372274166,-0.034835068369483885,-0.10947361286055113
18984.0,-0.01737079403514464,-0.07024650244673147,-0.03408959166842504,-0.10836234517564539
18996.0,-0.016432086994672353,-0.07094212825840795,-0.03334330795363294,-0.10724842730925906
19008.0,-0.015495496662418926,-0.07163813619406087,-0.03259626184955879,-0.10613202471680773
19020.0,-0.014561079841715317,-0.07233446071491119,-0.03184849819628787,-0.105013302808768
19032.0,-0.013628893223167852,-0.07303103572311766,-0.031100062057500395,-0.10389242691514987
19044.0,-0.012698993383783224,-0.0737277945818325,-0.030350998717175445,-0.10276956224986022
19056.0,-0.011771436768359053,-0.07442467013733245,-0.029601353665068744,-0.10164487387683042
19068.0,-0.010846279655885797,-0.07512159474101099,-0.02885117257327413,-0.10051852667948277
19080.0,-0.009923578116419883,-0.07581850026911595,-0.028100501268000677,-0.09939068533434281
19092.0,-0.009003387965547994,-0.07651531813853364,-0.02734938570172924,-0.09826151428854264
19104.0,-0.008085764723889628,-0.07721197931760114,-0.026597871930956102,-0.09713117773987816
19116.0,-0.007170763588056499,-0.07790841433176515,-0.02584600610376141,-0.09599983961727727
19128.0,-0.006258439417331801,-0.07860455326477779,-0.02509383445960323,-0.09486766355924724
19140.0,-0.005348846737477168,-0.07930032575688165,-0.024341403341342577,-0.09373481288821613
19152.0,-0.004442039760059665,-0.07999566100196265,-0.023588759216981843,-0.09260145057962059
19164.0,-0.0035380724130625978,-0.08069048774583976,-0.022835948706437847,-0.09146773922591415
19176.0,-0.0026369983767577628,-0.0813847342876687,-0.02208301860733603,-0.09033384099705905
19188.0,-0.0017388711181567365,-0.08207832848588183,-0.021330015913649657,-0.08919991760016195
19200.0,-0.0008437439178928607,-0.08277119776925194,-0.02057698782215701,-0.08806613024141835
19212.0,4.833011503662158e-5,-0.08346326915269761,-0.019823981724026017,-0.08693263959327167
19224.0,0.0009372980429501385,-0.08415446925651843,-0.019071045181961087,-0.08579960576868874
19236.0,0.0018231071133101048,-0.08484472432704225,-0.018318225896642924,-0.08466718830290534
19248.0,0.002705704784078706,-0.08553396025633049,-0.017565571668930184,-0.0835355461412574
19260.0,0.003585038756247461,-0.08622210259870687,-0.016813130365794144,-0.08240483763019683
19272.0,0.004461057008346271,-0.08690907658244759,-0.01606094989775948,-0.08127522050767934
19284.0,0.005333707827883048,-0.0875948071159027,-0.015309078213613325,-0.08014685188904855
19296.0,0.00620293983570137,-0.0882792187884364,-0.0145575633146262,-0.0790198882453826
19308.0,0.007068702000911163,-0.08896223586765947,-0.013806453286194356,-0.07789448537284947
19320.0,0.007930943645981688,-0.08964378229525331,-0.013055796340615182,-0.07677079835359145
